,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,21,,2021-02-05T07:37:21-08,gray3,2021-02-05T15:37:21.653Z,Begin,2021-02-05 07:37:21 (PST),,,,,,,,
1,1,21,,2021-02-05T07:37:21-08,green1,2021-02-05T15:37:21.828Z,View assessment overview,2021-02-05 07:37:21 (PST),,,,,,,,
2,2,21,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1jvml7u'}",2021-02-05T07:37:38-08,gray1,2021-02-05T15:37:38.448Z,New variant,2021-02-05 07:37:38 (PST),249605.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170633.0,1.0
3,3,21,,2021-02-05T07:37:38-08,green3,2021-02-05T15:37:38.516Z,View variant,2021-02-05 07:37:38 (PST),249605.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170633.0,1.0
4,4,21,"{'correct': True, 'submitted_answer': {}}",2021-02-05T07:38:01-08,blue3,2021-02-05T15:38:01.981Z,Submission,2021-02-05 07:38:01 (PST),249605.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,307987.0,170633.0,1.0
5,5,21,,2021-02-05T07:38:02-08,green3,2021-02-05T15:38:02.212Z,View variant,2021-02-05 07:38:02 (PST),249605.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170633.0,1.0
6,6,21,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1iqdp8k'}",2021-02-05T07:38:05-08,gray1,2021-02-05T15:38:05.874Z,New variant,2021-02-05 07:38:05 (PST),249606.0,2.0,PLEDGE,1046.0,2.0,,170634.0,1.0
7,7,21,,2021-02-05T07:38:05-08,green3,2021-02-05T15:38:05.946Z,View variant,2021-02-05 07:38:05 (PST),249606.0,2.0,PLEDGE,1046.0,2.0,,170634.0,1.0
8,8,21,"{'correct': True, 'submitted_answer': {'pledge': 'Lucie Flora Marie Watrin'}}",2021-02-05T07:38:17-08,blue3,2021-02-05T15:38:17.434Z,Submission,2021-02-05 07:38:17 (PST),249606.0,2.0,PLEDGE,1046.0,2.0,307988.0,170634.0,1.0
9,9,21,,2021-02-05T07:38:17-08,green3,2021-02-05T15:38:17.664Z,View variant,2021-02-05 07:38:17 (PST),249606.0,2.0,PLEDGE,1046.0,2.0,,170634.0,1.0
10,10,21,"{'params': {'0': [{'key': 'a', 'html': 'True and False (select this one)'}, {'key': 'b', 'html': 'this and that'}, {'key': 'c', 'html': 'here and there'}, {'key': 'd', 'html': 'past and future'}, {'key': 'e', 'html': 'today or tomorrow'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'True and False (select this one)'}}, 'variant_seed': 'in0n8e'}",2021-02-05T07:38:23-08,gray1,2021-02-05T15:38:23.944Z,New variant,2021-02-05 07:38:23 (PST),249607.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170635.0,1.0
11,11,21,,2021-02-05T07:38:24-08,green3,2021-02-05T15:38:24.018Z,View variant,2021-02-05 07:38:24 (PST),249607.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170635.0,1.0
