,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,3,,2021-02-05T23:21:39-08,gray3,2021-02-06T07:21:39.821Z,Begin,2021-02-05 23:21:39 (PST),,,,,,,,
1,1,3,,2021-02-05T23:21:40-08,green1,2021-02-06T07:21:40.091Z,View assessment overview,2021-02-05 23:21:40 (PST),,,,,,,,
2,2,3,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1uq7phw'}",2021-02-05T23:22:36-08,gray1,2021-02-06T07:22:36.728Z,New variant,2021-02-05 23:22:36 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170969.0,1.0
3,3,3,,2021-02-05T23:22:36-08,green3,2021-02-06T07:22:36.778Z,View variant,2021-02-05 23:22:36 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170969.0,1.0
4,4,3,,2021-02-05T23:24:17-08,green1,2021-02-06T07:24:17.435Z,View assessment overview,2021-02-05 23:24:17 (PST),,,,,,,,
5,5,3,,2021-02-05T23:24:21-08,green3,2021-02-06T07:24:21.207Z,View variant,2021-02-05 23:24:21 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170969.0,1.0
6,6,3,"{'correct': True, 'submitted_answer': {}}",2021-02-05T23:25:44-08,blue3,2021-02-06T07:25:44.064Z,Submission,2021-02-05 23:25:44 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,308670.0,170969.0,1.0
7,7,3,,2021-02-05T23:25:44-08,green3,2021-02-06T07:25:44.439Z,View variant,2021-02-05 23:25:44 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170969.0,1.0
8,8,3,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'ginbox'}",2021-02-05T23:26:03-08,gray1,2021-02-06T07:26:03.539Z,New variant,2021-02-05 23:26:03 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,,170970.0,1.0
9,9,3,,2021-02-05T23:26:03-08,green3,2021-02-06T07:26:03.577Z,View variant,2021-02-05 23:26:03 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,,170970.0,1.0
10,10,3,"{'correct': True, 'submitted_answer': {'pledge': 'Jiaohaer Taolan'}}",2021-02-05T23:27:05-08,blue3,2021-02-06T07:27:05.920Z,Submission,2021-02-05 23:27:05 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,308674.0,170970.0,1.0
11,11,3,,2021-02-05T23:27:06-08,green3,2021-02-06T07:27:06.224Z,View variant,2021-02-05 23:27:06 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,,170970.0,1.0
12,12,3,"{'params': {'0': [{'key': 'a', 'html': 'up and down'}, {'key': 'b', 'html': 'True and False (select this one)'}, {'key': 'c', 'html': 'today or tomorrow'}, {'key': 'd', 'html': 'foo and bar'}, {'key': 'e', 'html': 'no and yes'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'True and False (select this one)'}}, 'variant_seed': 'xwxcgz'}",2021-02-05T23:27:09-08,gray1,2021-02-06T07:27:09.013Z,New variant,2021-02-05 23:27:09 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
13,13,3,,2021-02-05T23:27:09-08,green3,2021-02-06T07:27:09.059Z,View variant,2021-02-05 23:27:09 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
14,14,3,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2021-02-05T23:27:33-08,blue3,2021-02-06T07:27:33.227Z,Submission,2021-02-05 23:27:33 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,308675.0,170971.0,1.0
15,15,3,,2021-02-05T23:27:33-08,green3,2021-02-06T07:27:33.560Z,View variant,2021-02-05 23:27:33 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
16,16,3,"{'params': {'0': [{'key': 'a', 'html': 'Incorrect'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Incorrect'}, {'key': 'e', 'html': 'Correct'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'e', 'html': 'Correct'}]}, 'variant_seed': '1sw50sw'}",2021-02-05T23:27:43-08,gray1,2021-02-06T07:27:43.713Z,New variant,2021-02-05 23:27:43 (PST),250274.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170972.0,1.0
17,17,3,,2021-02-05T23:27:43-08,green3,2021-02-06T07:27:43.751Z,View variant,2021-02-05 23:27:43 (PST),250274.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170972.0,1.0
18,18,3,"{'correct': True, 'submitted_answer': {'0': ['b', 'c', 'e']}}",2021-02-05T23:28:09-08,blue3,2021-02-06T07:28:09.378Z,Submission,2021-02-05 23:28:09 (PST),250274.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,308677.0,170972.0,1.0
19,19,3,,2021-02-05T23:28:09-08,green3,2021-02-06T07:28:09.705Z,View variant,2021-02-05 23:28:09 (PST),250274.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170972.0,1.0
20,20,3,,2021-02-05T23:28:20-08,green3,2021-02-06T07:28:20.674Z,View variant,2021-02-05 23:28:20 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
21,21,3,,2021-02-05T23:28:22-08,green3,2021-02-06T07:28:22.936Z,View variant,2021-02-05 23:28:22 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,,170970.0,1.0
22,22,3,,2021-02-05T23:29:12-08,green3,2021-02-06T07:29:12.727Z,View variant,2021-02-05 23:29:12 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
23,23,3,,2021-02-05T23:29:14-08,green1,2021-02-06T07:29:14.233Z,View assessment overview,2021-02-05 23:29:14 (PST),,,,,,,,
24,24,3,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'jznm2a'}",2021-02-05T23:29:20-08,gray1,2021-02-06T07:29:20.820Z,New variant,2021-02-05 23:29:20 (PST),250275.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170974.0,1.0
25,25,3,,2021-02-05T23:29:20-08,green3,2021-02-06T07:29:20.856Z,View variant,2021-02-05 23:29:20 (PST),250275.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170974.0,1.0
26,26,3,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-05T23:29:39-08,blue3,2021-02-06T07:29:39.722Z,Submission,2021-02-05 23:29:39 (PST),250275.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,308678.0,170974.0,1.0
27,27,3,,2021-02-05T23:29:40-08,green3,2021-02-06T07:29:40.044Z,View variant,2021-02-05 23:29:40 (PST),250275.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170974.0,1.0
28,28,3,,2021-02-05T23:29:50-08,green1,2021-02-06T07:29:50.267Z,View assessment overview,2021-02-05 23:29:50 (PST),,,,,,,,
29,29,3,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T23:30:03-08,brown1,2021-02-06T07:30:03.990Z,Score question,2021-02-05 23:30:03 (PST),250271.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170969.0,1.0
30,30,3,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-05T23:30:03-08,brown1,2021-02-06T07:30:03.990Z,Score question,2021-02-05 23:30:03 (PST),250272.0,2.0,PLEDGE,1046.0,2.0,,170970.0,1.0
31,31,3,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T23:30:03-08,brown1,2021-02-06T07:30:03.990Z,Score question,2021-02-05 23:30:03 (PST),250273.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170971.0,1.0
32,32,3,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T23:30:03-08,brown1,2021-02-06T07:30:03.990Z,Score question,2021-02-05 23:30:03 (PST),250274.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170972.0,1.0
33,33,3,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-05T23:30:03-08,brown1,2021-02-06T07:30:03.990Z,Score question,2021-02-05 23:30:03 (PST),250275.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170974.0,1.0
34,34,3,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T23:30:03-08,brown3,2021-02-06T07:30:03.990Z,Score assessment,2021-02-05 23:30:03 (PST),,,,,,,,
35,35,3,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-05T23:30:03-08,brown3,2021-02-06T07:30:03.990Z,Score assessment,2021-02-05 23:30:03 (PST),,,,,,,,
36,36,3,"{'points': 1, 'max_points': 3, 'score_perc': 33.3333333333333}",2021-02-05T23:30:03-08,brown3,2021-02-06T07:30:03.990Z,Score assessment,2021-02-05 23:30:03 (PST),,,,,,,,
37,37,3,"{'points': 2, 'max_points': 3, 'score_perc': 66.6666666666667}",2021-02-05T23:30:03-08,brown3,2021-02-06T07:30:03.990Z,Score assessment,2021-02-05 23:30:03 (PST),,,,,,,,
38,38,3,"{'points': 3, 'max_points': 3, 'score_perc': 100}",2021-02-05T23:30:03-08,brown3,2021-02-06T07:30:03.990Z,Score assessment,2021-02-05 23:30:03 (PST),,,,,,,,
39,39,3,,2021-02-05T23:30:03-08,gray3,2021-02-06T07:30:03.990Z,Close,2021-02-05 23:30:03 (PST),,,,,,,,
40,40,3,,2021-02-05T23:30:04-08,green1,2021-02-06T07:30:04.373Z,View assessment overview,2021-02-05 23:30:04 (PST),,,,,,,,
