,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,12,,2021-02-06T22:34:42-08,gray3,2021-02-07T06:34:42.116Z,Begin,2021-02-06 22:34:42 (PST),,,,,,,,
1,1,12,,2021-02-06T22:34:43-08,green1,2021-02-07T06:34:43.714Z,View assessment overview,2021-02-06 22:34:43 (PST),,,,,,,,
2,2,12,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'wnl2cs'}",2021-02-06T22:35:01-08,gray1,2021-02-07T06:35:01.038Z,New variant,2021-02-06 22:35:01 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
3,3,12,,2021-02-06T22:35:01-08,green3,2021-02-07T06:35:01.093Z,View variant,2021-02-06 22:35:01 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
4,4,12,"{'correct': True, 'submitted_answer': {}}",2021-02-06T22:35:51-08,blue3,2021-02-07T06:35:51.513Z,Submission,2021-02-06 22:35:51 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,311057.0,172423.0,1.0
5,5,12,,2021-02-06T22:35:54-08,green3,2021-02-07T06:35:54.259Z,View variant,2021-02-06 22:35:54 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
6,6,12,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1dc169y'}",2021-02-06T22:36:20-08,gray1,2021-02-07T06:36:20.970Z,New variant,2021-02-06 22:36:20 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
7,7,12,,2021-02-06T22:36:21-08,green3,2021-02-07T06:36:21.015Z,View variant,2021-02-06 22:36:21 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
8,8,12,"{'params': {'0': [{'key': 'a', 'html': 'up and down'}, {'key': 'b', 'html': 'True and False (select this one)'}, {'key': 'c', 'html': 'no and yes'}, {'key': 'd', 'html': 'this and that'}, {'key': 'e', 'html': 'today or tomorrow'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'True and False (select this one)'}}, 'variant_seed': '14spk8e'}",2021-02-06T22:36:36-08,gray1,2021-02-07T06:36:36.312Z,New variant,2021-02-06 22:36:36 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
9,9,12,,2021-02-06T22:36:36-08,green3,2021-02-07T06:36:36.355Z,View variant,2021-02-06 22:36:36 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
10,10,12,,2021-02-06T22:36:37-08,green3,2021-02-07T06:36:37.005Z,View variant,2021-02-06 22:36:37 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
11,11,12,,2021-02-06T22:36:45-08,green3,2021-02-07T06:36:45.803Z,View variant,2021-02-06 22:36:45 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
12,12,12,,2021-02-06T22:43:39-08,green1,2021-02-07T06:43:39.625Z,View assessment overview,2021-02-06 22:43:39 (PST),,,,,,,,
13,13,12,,2021-02-06T22:43:42-08,green3,2021-02-07T06:43:42.914Z,View variant,2021-02-06 22:43:42 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
14,14,12,"{'correct': True, 'submitted_answer': {'pledge': 'Luvdeep Kaur'}}",2021-02-06T22:43:49-08,blue3,2021-02-07T06:43:49.432Z,Submission,2021-02-06 22:43:49 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,311075.0,172425.0,1.0
15,15,12,,2021-02-06T22:43:49-08,green3,2021-02-07T06:43:49.559Z,View variant,2021-02-06 22:43:49 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
16,16,12,,2021-02-06T22:43:55-08,green3,2021-02-07T06:43:55.603Z,View variant,2021-02-06 22:43:55 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
17,17,12,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2021-02-06T22:44:07-08,blue3,2021-02-07T06:44:07.180Z,Submission,2021-02-06 22:44:07 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,311077.0,172426.0,1.0
18,18,12,,2021-02-06T22:44:07-08,green3,2021-02-07T06:44:07.319Z,View variant,2021-02-06 22:44:07 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
19,19,12,"{'params': {'0': [{'key': 'a', 'html': 'Incorrect'}, {'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}, {'key': 'd', 'html': 'Incorrect'}, {'key': 'e', 'html': 'Incorrect'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'b', 'html': 'Correct'}, {'key': 'c', 'html': 'Correct'}]}, 'variant_seed': '14wcqci'}",2021-02-06T22:44:14-08,gray1,2021-02-07T06:44:14.145Z,New variant,2021-02-06 22:44:14 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172431.0,1.0
20,20,12,,2021-02-06T22:44:14-08,green3,2021-02-07T06:44:14.193Z,View variant,2021-02-06 22:44:14 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172431.0,1.0
21,21,12,"{'correct': True, 'submitted_answer': {'0': ['b', 'c']}}",2021-02-06T22:44:27-08,blue3,2021-02-07T06:44:27.635Z,Submission,2021-02-06 22:44:27 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,311079.0,172431.0,1.0
22,22,12,,2021-02-06T22:44:27-08,green3,2021-02-07T06:44:27.788Z,View variant,2021-02-06 22:44:27 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172431.0,1.0
23,23,12,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'kd4xlw'}",2021-02-06T22:44:30-08,gray1,2021-02-07T06:44:30.478Z,New variant,2021-02-06 22:44:30 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172432.0,1.0
24,24,12,,2021-02-06T22:44:30-08,green3,2021-02-07T06:44:30.517Z,View variant,2021-02-06 22:44:30 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172432.0,1.0
25,25,12,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-06T22:44:40-08,blue3,2021-02-07T06:44:40.537Z,Submission,2021-02-06 22:44:40 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,311081.0,172432.0,1.0
26,26,12,,2021-02-06T22:44:40-08,green3,2021-02-07T06:44:40.686Z,View variant,2021-02-06 22:44:40 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172432.0,1.0
27,27,12,,2021-02-06T22:44:49-08,green1,2021-02-07T06:44:49.797Z,View assessment overview,2021-02-06 22:44:49 (PST),,,,,,,,
28,28,12,,2021-02-06T22:45:07-08,green3,2021-02-07T06:45:07.199Z,View variant,2021-02-06 22:45:07 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
29,29,12,,2021-02-06T22:45:15-08,green3,2021-02-07T06:45:15.461Z,View variant,2021-02-06 22:45:15 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
30,30,12,,2021-02-06T22:45:21-08,green3,2021-02-07T06:45:21.299Z,View variant,2021-02-06 22:45:21 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
31,31,12,,2021-02-06T22:45:23-08,green3,2021-02-07T06:45:23.477Z,View variant,2021-02-06 22:45:23 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
32,32,12,,2021-02-06T22:45:29-08,green3,2021-02-07T06:45:29.234Z,View variant,2021-02-06 22:45:29 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
33,33,12,,2021-02-06T22:45:42-08,green3,2021-02-07T06:45:42.517Z,View variant,2021-02-06 22:45:42 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172431.0,1.0
34,34,12,,2021-02-06T22:45:49-08,green3,2021-02-07T06:45:49.485Z,View variant,2021-02-06 22:45:49 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172432.0,1.0
35,35,12,,2021-02-06T22:46:02-08,green1,2021-02-07T06:46:02.499Z,View assessment overview,2021-02-06 22:46:02 (PST),,,,,,,,
36,36,12,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T22:46:12-08,brown1,2021-02-07T06:46:12.585Z,Score question,2021-02-06 22:46:12 (PST),252278.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,172423.0,1.0
37,37,12,"{'points': 0, 'correct': True, 'max_points': 0, 'score_perc': 0}",2021-02-06T22:46:12-08,brown1,2021-02-07T06:46:12.585Z,Score question,2021-02-06 22:46:12 (PST),252279.0,2.0,PLEDGE,1046.0,2.0,,172425.0,1.0
38,38,12,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:46:12-08,brown1,2021-02-07T06:46:12.585Z,Score question,2021-02-06 22:46:12 (PST),252280.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,172426.0,1.0
39,39,12,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:46:12-08,brown1,2021-02-07T06:46:12.585Z,Score question,2021-02-06 22:46:12 (PST),252281.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,172431.0,1.0
40,40,12,"{'points': 1, 'correct': True, 'max_points': 1, 'score_perc': 100}",2021-02-06T22:46:12-08,brown1,2021-02-07T06:46:12.585Z,Score question,2021-02-06 22:46:12 (PST),252282.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,172432.0,1.0
41,41,12,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T22:46:12-08,brown3,2021-02-07T06:46:12.585Z,Score assessment,2021-02-06 22:46:12 (PST),,,,,,,,
42,42,12,"{'points': 0, 'max_points': 3, 'score_perc': 0}",2021-02-06T22:46:12-08,brown3,2021-02-07T06:46:12.585Z,Score assessment,2021-02-06 22:46:12 (PST),,,,,,,,
