,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,4,,2021-02-06T14:34:17-08,gray3,2021-02-06T22:34:17.961Z,Begin,2021-02-06 14:34:17 (PST),,,,,,,,
1,1,4,,2021-02-06T14:34:17-08,green1,2021-02-06T22:34:17.996Z,View assessment overview,2021-02-06 14:34:17 (PST),,,,,,,,
2,2,4,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'nzvc1r'}",2021-02-06T14:34:34-08,gray1,2021-02-06T22:34:34.290Z,New variant,2021-02-06 14:34:34 (PST),250921.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171390.0,1.0
3,3,4,,2021-02-06T14:34:34-08,green3,2021-02-06T22:34:34.345Z,View variant,2021-02-06 14:34:34 (PST),250921.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171390.0,1.0
4,4,4,"{'correct': True, 'submitted_answer': {}}",2021-02-06T14:35:22-08,blue3,2021-02-06T22:35:22.196Z,Submission,2021-02-06 14:35:22 (PST),250921.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,309353.0,171390.0,1.0
5,5,4,,2021-02-06T14:35:22-08,green3,2021-02-06T22:35:22.291Z,View variant,2021-02-06 14:35:22 (PST),250921.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,171390.0,1.0
6,6,4,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'h9pzam'}",2021-02-06T14:35:24-08,gray1,2021-02-06T22:35:24.982Z,New variant,2021-02-06 14:35:24 (PST),250922.0,2.0,PLEDGE,1046.0,2.0,,171392.0,1.0
7,7,4,,2021-02-06T14:35:25-08,green3,2021-02-06T22:35:25.027Z,View variant,2021-02-06 14:35:25 (PST),250922.0,2.0,PLEDGE,1046.0,2.0,,171392.0,1.0
8,8,4,"{'correct': True, 'submitted_answer': {'pledge': 'Benjamin Levin'}}",2021-02-06T14:35:55-08,blue3,2021-02-06T22:35:55.132Z,Submission,2021-02-06 14:35:55 (PST),250922.0,2.0,PLEDGE,1046.0,2.0,309355.0,171392.0,1.0
9,9,4,,2021-02-06T14:35:55-08,green3,2021-02-06T22:35:55.208Z,View variant,2021-02-06 14:35:55 (PST),250922.0,2.0,PLEDGE,1046.0,2.0,,171392.0,1.0
10,10,4,"{'params': {'0': [{'key': 'a', 'html': 'here and there'}, {'key': 'b', 'html': 'today or tomorrow'}, {'key': 'c', 'html': 'past and future'}, {'key': 'd', 'html': 'True and False (select this one)'}, {'key': 'e', 'html': 'easy or hard'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'True and False (select this one)'}}, 'variant_seed': '1ndv7uy'}",2021-02-06T14:35:57-08,gray1,2021-02-06T22:35:57.097Z,New variant,2021-02-06 14:35:57 (PST),250923.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171397.0,1.0
11,11,4,,2021-02-06T14:35:57-08,green3,2021-02-06T22:35:57.140Z,View variant,2021-02-06 14:35:57 (PST),250923.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,171397.0,1.0
