,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,1,,2021-02-04T12:05:16-08,gray3,2021-02-04T20:05:16.998Z,Begin,2021-02-04 12:05:16 (PST),,,,,,,,
1,1,1,,2021-02-04T12:05:17-08,green1,2021-02-04T20:05:17.051Z,View assessment overview,2021-02-04 12:05:17 (PST),,,,,,,,
2,2,1,,2021-02-04T12:05:50-08,green1,2021-02-04T20:05:50.766Z,View assessment overview,2021-02-04 12:05:50 (PST),,,,,,,,
3,3,1,,2021-02-04T12:05:56-08,green1,2021-02-04T20:05:56.652Z,View assessment overview,2021-02-04 12:05:56 (PST),,,,,,,,
4,4,1,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1iyd1g'}",2021-02-04T12:06:30-08,gray1,2021-02-04T20:06:30.419Z,New variant,2021-02-04 12:06:30 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170188.0,1.0
5,5,1,,2021-02-04T12:06:30-08,green3,2021-02-04T20:06:30.488Z,View variant,2021-02-04 12:06:30 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170188.0,1.0
6,6,1,"{'correct': True, 'submitted_answer': {}}",2021-02-04T12:07:49-08,blue3,2021-02-04T20:07:49.328Z,Submission,2021-02-04 12:07:49 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,307283.0,170188.0,1.0
7,7,1,,2021-02-04T12:07:49-08,green3,2021-02-04T20:07:49.443Z,View variant,2021-02-04 12:07:49 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170188.0,1.0
8,8,1,,2021-02-04T12:08:04-08,green1,2021-02-04T20:08:04.119Z,View assessment overview,2021-02-04 12:08:04 (PST),,,,,,,,
9,9,1,,2021-02-04T12:08:08-08,green3,2021-02-04T20:08:08.230Z,View variant,2021-02-04 12:08:08 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170188.0,1.0
10,10,1,,2021-02-04T12:08:10-08,green1,2021-02-04T20:08:10.749Z,View assessment overview,2021-02-04 12:08:10 (PST),,,,,,,,
11,11,1,,2021-02-04T12:08:12-08,green3,2021-02-04T20:08:12.720Z,View variant,2021-02-04 12:08:12 (PST),248833.0,1.0,PL-demo/DIRECTIONS,1050.0,1.0,,170188.0,1.0
12,12,1,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'fvtysm'}",2021-02-04T12:08:21-08,gray1,2021-02-04T20:08:21.173Z,New variant,2021-02-04 12:08:21 (PST),248834.0,2.0,PLEDGE,1046.0,2.0,,170189.0,1.0
13,13,1,,2021-02-04T12:08:21-08,green3,2021-02-04T20:08:21.243Z,View variant,2021-02-04 12:08:21 (PST),248834.0,2.0,PLEDGE,1046.0,2.0,,170189.0,1.0
14,14,1,"{'correct': True, 'submitted_answer': {'pledge': 'Monica Wang'}}",2021-02-04T12:10:05-08,blue3,2021-02-04T20:10:05.350Z,Submission,2021-02-04 12:10:05 (PST),248834.0,2.0,PLEDGE,1046.0,2.0,307284.0,170189.0,1.0
15,15,1,,2021-02-04T12:10:05-08,green3,2021-02-04T20:10:05.454Z,View variant,2021-02-04 12:10:05 (PST),248834.0,2.0,PLEDGE,1046.0,2.0,,170189.0,1.0
16,16,1,"{'params': {'0': [{'key': 'a', 'html': 'no and yes'}, {'key': 'b', 'html': 'easy or hard'}, {'key': 'c', 'html': 'True and False (select this one)'}, {'key': 'd', 'html': 'here and there'}, {'key': 'e', 'html': 'foo and bar'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'True and False (select this one)'}}, 'variant_seed': '1lgzf8n'}",2021-02-04T12:10:09-08,gray1,2021-02-04T20:10:09.850Z,New variant,2021-02-04 12:10:09 (PST),248835.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170190.0,1.0
17,17,1,,2021-02-04T12:10:09-08,green3,2021-02-04T20:10:09.929Z,View variant,2021-02-04 12:10:09 (PST),248835.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170190.0,1.0
18,18,1,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2021-02-04T12:10:20-08,blue3,2021-02-04T20:10:20.278Z,Submission,2021-02-04 12:10:20 (PST),248835.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,307285.0,170190.0,1.0
19,19,1,,2021-02-04T12:10:20-08,green3,2021-02-04T20:10:20.393Z,View variant,2021-02-04 12:10:20 (PST),248835.0,3.0,PL-demo/demo-multiple-choice,1049.0,3.0,,170190.0,1.0
20,20,1,"{'params': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'b', 'html': 'Incorrect'}, {'key': 'c', 'html': 'Incorrect'}, {'key': 'd', 'html': 'Correct'}, {'key': 'e', 'html': 'Incorrect'}]}, 'options': {}, 'true_answer': {'0': [{'key': 'a', 'html': 'Correct'}, {'key': 'd', 'html': 'Correct'}]}, 'variant_seed': 'k4w8l9'}",2021-02-04T12:10:25-08,gray1,2021-02-04T20:10:25.728Z,New variant,2021-02-04 12:10:25 (PST),248836.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170191.0,1.0
21,21,1,,2021-02-04T12:10:25-08,green3,2021-02-04T20:10:25.784Z,View variant,2021-02-04 12:10:25 (PST),248836.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170191.0,1.0
22,22,1,"{'correct': True, 'submitted_answer': {'0': ['a', 'd']}}",2021-02-04T12:10:34-08,blue3,2021-02-04T20:10:34.285Z,Submission,2021-02-04 12:10:34 (PST),248836.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,307286.0,170191.0,1.0
23,23,1,,2021-02-04T12:10:34-08,green3,2021-02-04T20:10:34.405Z,View variant,2021-02-04 12:10:34 (PST),248836.0,4.0,PL-demo/demo-checkbox,1048.0,4.0,,170191.0,1.0
24,24,1,"{'params': {}, 'options': {}, 'true_answer': {'ok': 'ok'}, 'variant_seed': 'cw9wlv'}",2021-02-04T12:10:50-08,gray1,2021-02-04T20:10:50.998Z,New variant,2021-02-04 12:10:50 (PST),248837.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170192.0,1.0
25,25,1,,2021-02-04T12:10:51-08,green3,2021-02-04T20:10:51.051Z,View variant,2021-02-04 12:10:51 (PST),248837.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,,170192.0,1.0
26,26,1,"{'correct': True, 'submitted_answer': {'ok': 'ok'}}",2021-02-04T12:10:59-08,blue3,2021-02-04T20:10:59.490Z,Submission,2021-02-04 12:10:59 (PST),248837.0,5.0,PL-demo/demo-fill-in-blank,1051.0,5.0,307287.0,170192.0,1.0
